id_entrega,fecha,zona,tipo_pedido,clima,trafico,tiempo_entrega,retraso
11271,2025-06-10 08:13:58.203236,San Salvador,Farmacia,Lluvioso,Medio,49,16
11272,2025-04-21 15:08:23.320674,San Miguel,Farmacia,Lluvioso,Alto,37,15
11273,2025-07-16 20:16:47.487292,La Libertad,Tienda en línea,Soleado,Bajo,44,11
11274,2025-04-05 02:08:33.700226,Santa Ana,Restaurante,Nublado,Alto,56,17
11275,2025-06-21 11:05:43.503136,Santa Ana,Tienda en línea,Nublado,Alto,41,19
11276,2025-07-19 12:30:31.706123,Santa Ana,Farmacia,Nublado,Medio,51,17
11277,2025-03-29 17:41:01.514887,San Salvador,Supermercado,Lluvioso,Alto,46,6
11278,2025-06-18 13:07:47.228161,San Miguel,Supermercado,Nublado,Medio,50,23
11279,2025-04-24 02:08:58.530865,Santa Ana,Tienda en línea,Nublado,Alto,44,14
11280,2025-05-29 23:46:49.077939,Santa Ana,Supermercado,Nublado,Bajo,42,4
11281,2025-04-21 06:03:10.735337,Santa Ana,Farmacia,Soleado,Medio,46,15
11282,2025-05-28 03:34:09.425863,Santa Ana,Tienda en línea,Lluvioso,Bajo,39,15
11283,2025-05-12 18:28:09.300959,La Libertad,Restaurante,Soleado,Bajo,33,7
11284,2025-07-07 14:50:50.573966,San Salvador,Restaurante,Nublado,Bajo,44,5
11285,2025-08-21 10:15:25.952243,La Libertad,Farmacia,Nublado,Medio,51,23
11286,2025-06-08 08:53:59.561102,Santa Ana,Tienda en línea,Nublado,Bajo,26,0
11287,2025-05-19 02:46:07.772053,San Miguel,Restaurante,Soleado,Bajo,16,0
11288,2025-05-10 03:30:20.770369,San Salvador,Tienda en línea,Lluvioso,Bajo,44,6
11289,2025-08-09 14:52:57.233262,Santa Ana,Tienda en línea,Nublado,Bajo,39,19
11290,2025-07-23 22:12:34.110162,La Libertad,Restaurante,Soleado,Bajo,15,0
11291,2025-03-28 06:21:00.027585,San Salvador,Restaurante,Nublado,Medio,25,4
11292,2025-06-08 15:47:30.970184,La Libertad,Farmacia,Soleado,Alto,39,0
11293,2025-08-11 18:29:00.728477,San Miguel,Supermercado,Nublado,Bajo,18,0
11294,2025-05-05 00:14:44.476958,La Libertad,Tienda en línea,Lluvioso,Medio,67,45
11295,2025-07-26 21:30:08.264072,La Libertad,Supermercado,Lluvioso,Bajo,55,29
11296,2025-07-17 23:33:25.848467,Santa Ana,Farmacia,Soleado,Medio,23,0
11297,2025-07-14 01:32:26.088440,La Libertad,Restaurante,Soleado,Medio,38,8
11298,2025-06-28 00:40:12.034334,Santa Ana,Tienda en línea,Soleado,Alto,50,26
11299,2025-04-24 11:28:05.548064,San Salvador,Farmacia,Lluvioso,Alto,60,40
11300,2025-08-30 08:02:11.940953,La Libertad,Farmacia,Soleado,Alto,55,26
11301,2025-04-15 07:05:11.464346,San Miguel,Farmacia,Lluvioso,Alto,63,42
11302,2025-07-03 01:18:14.274816,San Salvador,Restaurante,Soleado,Alto,53,30
11303,2025-04-28 15:17:15.777927,San Miguel,Tienda en línea,Nublado,Alto,48,12
11304,2025-06-02 16:15:28.717089,La Libertad,Farmacia,Lluvioso,Alto,67,38
11305,2025-05-21 22:05:57.412136,Santa Ana,Supermercado,Soleado,Bajo,45,23
11306,2025-06-21 19:53:23.014553,San Salvador,Tienda en línea,Lluvioso,Medio,39,15
11307,2025-08-12 14:41:03.974604,San Miguel,Supermercado,Nublado,Bajo,19,0
11308,2025-07-05 17:18:10.763781,La Libertad,Restaurante,Nublado,Bajo,25,0
11309,2025-08-10 06:05:20.062322,La Libertad,Restaurante,Nublado,Bajo,43,11
11310,2025-05-21 04:05:40.134666,La Libertad,Restaurante,Soleado,Bajo,36,3
11311,2025-04-02 14:41:13.271477,San Salvador,Farmacia,Lluvioso,Medio,57,33
11312,2025-08-07 21:27:08.477551,San Miguel,Tienda en línea,Lluvioso,Medio,58,28
11313,2025-05-11 01:30:32.957261,San Salvador,Tienda en línea,Lluvioso,Bajo,43,11
11314,2025-05-22 23:58:54.860965,Santa Ana,Supermercado,Nublado,Bajo,28,0
11315,2025-06-07 20:29:49.241251,San Miguel,Supermercado,Soleado,Bajo,26,0
11316,2025-03-09 00:56:11.759263,San Salvador,Supermercado,Lluvioso,Alto,42,5
11317,2025-03-21 18:16:24.300988,San Miguel,Restaurante,Lluvioso,Alto,69,29
11318,2025-04-03 10:50:43.151482,San Miguel,Restaurante,Lluvioso,Bajo,35,5
11319,2025-08-26 19:11:03.212702,La Libertad,Supermercado,Nublado,Alto,45,18
11320,2025-04-17 07:26:28.238325,San Miguel,Supermercado,Soleado,Alto,48,27
11321,2025-05-04 03:17:11.045028,San Salvador,Restaurante,Lluvioso,Alto,61,36
11322,2025-07-21 23:47:26.992998,San Salvador,Supermercado,Soleado,Medio,30,0
11323,2025-03-07 02:15:44.391556,La Libertad,Supermercado,Nublado,Alto,32,0
11324,2025-07-02 19:27:04.654331,La Libertad,Tienda en línea,Soleado,Medio,32,12
11325,2025-07-26 01:29:27.588378,Santa Ana,Supermercado,Soleado,Alto,32,3
11326,2025-05-05 00:40:02.681767,San Salvador,Farmacia,Soleado,Medio,36,0
11327,2025-08-08 14:56:38.871276,Santa Ana,Farmacia,Nublado,Bajo,34,0
11328,2025-06-16 19:30:20.335354,San Miguel,Supermercado,Nublado,Alto,50,15
11329,2025-07-16 02:38:08.595263,San Salvador,Farmacia,Lluvioso,Medio,40,7
11330,2025-05-31 16:34:34.482293,La Libertad,Restaurante,Soleado,Alto,36,0
11331,2025-08-29 07:41:55.679067,La Libertad,Farmacia,Nublado,Alto,33,10
11332,2025-04-06 18:38:17.174229,San Salvador,Farmacia,Lluvioso,Bajo,34,14
11333,2025-08-20 21:08:02.052761,San Salvador,Restaurante,Soleado,Medio,49,23
11334,2025-05-19 01:47:46.322178,Santa Ana,Restaurante,Nublado,Medio,43,23
11335,2025-07-12 00:30:31.194096,Santa Ana,Farmacia,Soleado,Medio,32,4
11336,2025-07-15 09:34:42.090289,Santa Ana,Supermercado,Lluvioso,Alto,47,25
11337,2025-06-21 12:53:13.611035,La Libertad,Tienda en línea,Nublado,Alto,58,27
11338,2025-08-24 19:40:51.192065,San Miguel,Restaurante,Soleado,Alto,42,21
11339,2025-04-24 22:45:02.435679,San Salvador,Restaurante,Soleado,Medio,32,0
11340,2025-06-02 04:51:19.589522,San Salvador,Tienda en línea,Lluvioso,Alto,44,10
11341,2025-05-17 06:28:36.573932,Santa Ana,Farmacia,Nublado,Bajo,20,0
11342,2025-04-01 23:50:09.572824,San Salvador,Farmacia,Lluvioso,Bajo,47,15
11343,2025-07-24 22:46:36.487071,Santa Ana,Restaurante,Nublado,Medio,42,17
11344,2025-04-03 18:13:51.783633,La Libertad,Tienda en línea,Lluvioso,Bajo,58,33
11345,2025-05-15 18:17:15.424979,Santa Ana,Farmacia,Lluvioso,Bajo,46,15
11346,2025-05-21 15:27:01.458571,La Libertad,Farmacia,Lluvioso,Medio,38,5
11347,2025-06-02 12:55:34.840654,San Salvador,Supermercado,Nublado,Medio,45,12
11348,2025-06-20 05:35:08.195305,San Salvador,Restaurante,Lluvioso,Bajo,30,8
11349,2025-03-16 21:40:25.689058,San Salvador,Farmacia,Lluvioso,Medio,33,4
11350,2025-07-21 08:36:04.892439,La Libertad,Tienda en línea,Lluvioso,Alto,45,9
11351,2025-08-11 03:07:02.428351,San Miguel,Supermercado,Nublado,Bajo,45,19
11352,2025-07-06 22:17:43.041719,San Salvador,Tienda en línea,Soleado,Alto,42,4
11353,2025-08-27 14:39:24.641072,Santa Ana,Restaurante,Soleado,Medio,34,9
11354,2025-08-11 03:21:07.830709,Santa Ana,Farmacia,Nublado,Medio,48,28
11355,2025-03-04 15:59:21.020841,San Miguel,Supermercado,Soleado,Alto,53,21
11356,2025-03-31 07:52:21.643274,San Salvador,Restaurante,Soleado,Medio,41,5
11357,2025-03-19 08:00:55.762076,San Salvador,Restaurante,Nublado,Bajo,30,0
11358,2025-06-18 06:50:35.395011,San Salvador,Farmacia,Lluvioso,Bajo,36,0
11359,2025-05-20 21:59:31.376013,San Miguel,Supermercado,Soleado,Medio,43,5
11360,2025-07-27 12:55:23.284112,San Salvador,Farmacia,Soleado,Bajo,44,22
11361,2025-06-12 09:10:34.167653,Santa Ana,Supermercado,Nublado,Medio,31,0
11362,2025-04-09 12:00:52.858399,Santa Ana,Farmacia,Lluvioso,Bajo,29,0
11363,2025-03-27 05:49:20.966297,Santa Ana,Farmacia,Soleado,Bajo,17,0
11364,2025-07-01 07:31:08.900651,Santa Ana,Tienda en línea,Nublado,Alto,52,15
11365,2025-05-08 20:47:33.926187,La Libertad,Supermercado,Soleado,Alto,28,0
11366,2025-07-02 06:10:48.669966,San Salvador,Farmacia,Soleado,Bajo,35,0
11367,2025-04-18 20:51:36.646064,Santa Ana,Supermercado,Lluvioso,Bajo,38,13
11368,2025-03-16 18:03:31.560476,Santa Ana,Supermercado,Nublado,Alto,44,20
11369,2025-06-17 22:39:44.888310,Santa Ana,Tienda en línea,Soleado,Alto,33,0
11370,2025-08-03 15:57:51.712375,San Miguel,Restaurante,Lluvioso,Alto,70,36
11371,2025-06-30 18:23:52.453062,San Salvador,Tienda en línea,Lluvioso,Bajo,47,25
11372,2025-07-24 02:21:07.934051,Santa Ana,Tienda en línea,Nublado,Medio,50,28
11373,2025-04-14 19:04:38.422022,Santa Ana,Tienda en línea,Lluvioso,Bajo,36,6
11374,2025-03-05 01:05:32.688281,Santa Ana,Farmacia,Soleado,Medio,41,9
11375,2025-07-23 13:19:47.040982,San Miguel,Supermercado,Nublado,Medio,38,0
11376,2025-04-24 08:03:09.213506,San Salvador,Farmacia,Nublado,Bajo,37,0
11377,2025-06-17 14:04:57.585002,San Salvador,Farmacia,Soleado,Alto,45,12
11378,2025-06-30 12:38:17.757018,Santa Ana,Supermercado,Soleado,Bajo,39,4
11379,2025-05-05 23:12:28.660567,San Miguel,Supermercado,Soleado,Alto,44,9
11380,2025-03-26 20:44:28.471154,San Miguel,Supermercado,Nublado,Bajo,32,8
11381,2025-05-05 05:44:37.525334,San Salvador,Farmacia,Soleado,Bajo,15,0
11382,2025-07-27 13:14:37.285005,San Miguel,Tienda en línea,Nublado,Bajo,26,4
11383,2025-07-04 06:27:39.486096,Santa Ana,Tienda en línea,Nublado,Bajo,32,2
11384,2025-03-08 16:10:32.391929,San Salvador,Supermercado,Lluvioso,Medio,44,15
11385,2025-07-27 22:13:53.012383,Santa Ana,Farmacia,Nublado,Medio,59,19
11386,2025-05-11 08:13:40.886042,San Salvador,Farmacia,Nublado,Medio,48,17
11387,2025-06-08 19:38:44.953563,San Miguel,Restaurante,Soleado,Alto,37,0
11388,2025-03-07 09:19:56.777366,San Salvador,Tienda en línea,Soleado,Medio,52,13
11389,2025-06-03 12:10:42.001370,Santa Ana,Tienda en línea,Lluvioso,Bajo,36,10
11390,2025-03-28 20:12:20.006718,Santa Ana,Tienda en línea,Nublado,Medio,48,15
11391,2025-04-05 05:06:07.818094,Santa Ana,Restaurante,Nublado,Alto,43,17
11392,2025-06-08 17:39:26.301329,Santa Ana,Supermercado,Nublado,Bajo,33,11
11393,2025-06-12 06:40:52.170271,San Salvador,Restaurante,Nublado,Medio,44,14
11394,2025-04-01 04:54:39.767247,La Libertad,Restaurante,Nublado,Alto,58,24
11395,2025-07-05 18:39:39.732533,San Miguel,Supermercado,Nublado,Alto,45,6
11396,2025-06-10 17:35:17.237331,Santa Ana,Tienda en línea,Nublado,Alto,59,24
11397,2025-08-29 02:02:27.495723,La Libertad,Supermercado,Soleado,Bajo,25,0
11398,2025-08-17 22:09:27.130717,Santa Ana,Supermercado,Nublado,Medio,45,10
11399,2025-07-16 05:55:21.603868,San Miguel,Tienda en línea,Soleado,Alto,31,0
11400,2025-08-25 18:57:32.525569,Santa Ana,Restaurante,Soleado,Medio,46,10
11401,2025-05-08 07:05:34.978632,San Miguel,Restaurante,Lluvioso,Bajo,49,27
11402,2025-08-27 08:37:57.749871,La Libertad,Supermercado,Lluvioso,Medio,49,23
11403,2025-04-07 15:57:25.179352,San Miguel,Tienda en línea,Nublado,Alto,49,24
11404,2025-04-22 07:34:14.244595,San Salvador,Supermercado,Lluvioso,Bajo,26,1
11405,2025-04-16 16:36:34.775604,La Libertad,Farmacia,Soleado,Alto,49,26
11406,2025-07-15 06:56:19.060980,San Salvador,Tienda en línea,Soleado,Bajo,36,4
11407,2025-08-22 00:29:02.568437,La Libertad,Farmacia,Nublado,Medio,26,0
11408,2025-06-29 21:32:51.744887,Santa Ana,Farmacia,Nublado,Bajo,30,0
11409,2025-03-21 07:54:39.477700,Santa Ana,Supermercado,Nublado,Bajo,23,0
11410,2025-05-15 14:41:16.756492,La Libertad,Supermercado,Soleado,Bajo,33,11
11411,2025-05-31 10:09:46.632908,La Libertad,Supermercado,Soleado,Bajo,43,17
11412,2025-04-02 22:17:51.212735,Santa Ana,Supermercado,Nublado,Alto,48,19
11413,2025-05-16 14:47:41.743328,San Miguel,Tienda en línea,Lluvioso,Alto,58,21
11414,2025-06-25 00:06:09.851255,La Libertad,Supermercado,Nublado,Medio,45,16
11415,2025-05-27 04:29:43.794038,La Libertad,Restaurante,Nublado,Medio,49,12
11416,2025-03-06 16:08:23.747253,Santa Ana,Supermercado,Nublado,Bajo,20,0
11417,2025-05-14 00:49:10.393764,La Libertad,Farmacia,Lluvioso,Alto,48,25
11418,2025-03-18 15:10:20.115405,San Salvador,Tienda en línea,Soleado,Bajo,35,7
11419,2025-06-19 16:11:09.205134,Santa Ana,Supermercado,Nublado,Alto,61,30
11420,2025-06-03 09:12:31.260213,La Libertad,Farmacia,Nublado,Alto,32,11
11421,2025-07-27 11:25:18.134568,San Miguel,Tienda en línea,Nublado,Medio,39,11
11422,2025-03-02 14:59:40.188664,Santa Ana,Farmacia,Nublado,Bajo,34,9
11423,2025-08-05 14:21:03.279909,Santa Ana,Tienda en línea,Soleado,Bajo,25,0
11424,2025-03-21 12:40:50.087868,Santa Ana,Supermercado,Lluvioso,Alto,45,12
11425,2025-07-31 17:22:09.395091,San Salvador,Restaurante,Nublado,Alto,34,9
11426,2025-05-04 07:30:11.146136,Santa Ana,Restaurante,Soleado,Bajo,40,6
11427,2025-04-09 23:50:19.652644,Santa Ana,Tienda en línea,Soleado,Alto,63,25
11428,2025-05-22 02:45:58.093554,San Miguel,Supermercado,Lluvioso,Medio,42,11
11429,2025-03-27 09:00:33.986310,Santa Ana,Restaurante,Nublado,Bajo,48,10
11430,2025-03-18 08:55:54.081501,San Miguel,Restaurante,Lluvioso,Alto,43,17
11431,2025-04-16 10:44:12.271876,Santa Ana,Supermercado,Soleado,Bajo,38,11
11432,2025-03-09 17:03:04.465467,La Libertad,Supermercado,Lluvioso,Medio,38,13
11433,2025-07-03 08:55:17.239097,La Libertad,Supermercado,Soleado,Alto,52,16
11434,2025-07-09 08:17:08.935573,San Salvador,Supermercado,Nublado,Medio,34,3
11435,2025-06-09 22:08:06.822221,Santa Ana,Restaurante,Soleado,Alto,53,33
11436,2025-08-08 22:51:45.437816,San Salvador,Tienda en línea,Lluvioso,Alto,56,26
11437,2025-05-05 17:06:49.888773,San Salvador,Tienda en línea,Nublado,Alto,30,6
11438,2025-08-27 04:04:06.940244,La Libertad,Farmacia,Soleado,Bajo,43,14
11439,2025-07-11 22:35:24.475837,San Miguel,Farmacia,Soleado,Alto,56,29
11440,2025-07-18 04:44:22.305965,San Miguel,Farmacia,Soleado,Bajo,17,0
11441,2025-04-12 06:56:49.046631,Santa Ana,Farmacia,Soleado,Medio,37,16
11442,2025-07-19 10:46:30.445159,San Miguel,Restaurante,Lluvioso,Bajo,52,20
11443,2025-03-30 04:19:02.954281,Santa Ana,Supermercado,Nublado,Bajo,20,0
11444,2025-04-01 22:50:48.125525,Santa Ana,Restaurante,Lluvioso,Medio,36,4
11445,2025-03-14 10:28:29.496383,San Salvador,Restaurante,Lluvioso,Alto,61,27
11446,2025-03-13 00:30:01.656741,San Miguel,Supermercado,Lluvioso,Medio,58,19
11447,2025-05-11 09:42:53.215234,San Miguel,Supermercado,Lluvioso,Bajo,25,0
11448,2025-04-23 22:38:05.123154,San Miguel,Supermercado,Soleado,Bajo,19,0
11449,2025-04-02 13:04:28.726645,San Salvador,Restaurante,Soleado,Alto,41,7
11450,2025-03-19 14:22:26.619339,San Salvador,Farmacia,Soleado,Alto,52,17
11451,2025-04-24 00:15:13.143146,Santa Ana,Farmacia,Soleado,Bajo,41,4
11452,2025-06-24 22:55:00.313418,La Libertad,Restaurante,Nublado,Bajo,28,1
11453,2025-06-16 18:12:42.950721,San Miguel,Restaurante,Nublado,Alto,38,15
11454,2025-08-03 23:51:21.803214,San Salvador,Tienda en línea,Soleado,Medio,49,12
11455,2025-04-27 16:23:49.482497,Santa Ana,Tienda en línea,Nublado,Medio,28,4
11456,2025-06-17 06:45:52.531789,San Salvador,Supermercado,Soleado,Medio,43,13
11457,2025-05-16 12:15:55.180413,La Libertad,Tienda en línea,Nublado,Bajo,19,0
11458,2025-05-03 19:47:35.238651,San Salvador,Farmacia,Nublado,Medio,45,7
11459,2025-07-11 16:43:56.160745,San Salvador,Farmacia,Soleado,Medio,22,0
11460,2025-06-20 23:16:13.416457,San Miguel,Supermercado,Lluvioso,Medio,30,4
11461,2025-08-21 03:57:23.306154,San Salvador,Tienda en línea,Soleado,Bajo,37,16
11462,2025-05-29 09:40:59.684252,San Miguel,Supermercado,Nublado,Medio,23,0
11463,2025-03-06 14:17:44.583336,Santa Ana,Tienda en línea,Lluvioso,Medio,49,20
11464,2025-06-19 14:12:39.879505,San Salvador,Farmacia,Lluvioso,Medio,58,32
11465,2025-07-17 11:12:38.924682,La Libertad,Supermercado,Soleado,Alto,47,13
11466,2025-04-17 08:44:39.153342,San Salvador,Farmacia,Nublado,Bajo,44,22
11467,2025-06-10 11:35:00.051637,La Libertad,Restaurante,Lluvioso,Bajo,45,19
11468,2025-03-18 13:42:34.647727,La Libertad,Tienda en línea,Lluvioso,Bajo,37,1
11469,2025-07-17 13:16:57.641798,San Salvador,Tienda en línea,Nublado,Alto,55,23
11470,2025-03-16 13:52:34.806974,San Salvador,Tienda en línea,Soleado,Medio,26,0
11471,2025-04-27 02:13:39.403656,San Salvador,Tienda en línea,Nublado,Bajo,32,8
11472,2025-06-12 08:15:55.382747,Santa Ana,Supermercado,Lluvioso,Alto,62,25
11473,2025-03-29 15:14:13.699226,San Salvador,Tienda en línea,Nublado,Bajo,25,0
11474,2025-06-28 19:04:30.755208,Santa Ana,Supermercado,Nublado,Alto,59,23
11475,2025-07-21 01:44:29.489932,San Salvador,Supermercado,Nublado,Alto,55,32
11476,2025-08-02 11:03:51.069210,Santa Ana,Tienda en línea,Lluvioso,Medio,60,34
11477,2025-06-22 20:56:42.787251,Santa Ana,Tienda en línea,Nublado,Alto,59,21
11478,2025-04-03 15:59:50.265213,San Miguel,Supermercado,Nublado,Medio,44,16
11479,2025-05-17 17:00:40.400809,San Miguel,Tienda en línea,Nublado,Bajo,24,4
11480,2025-07-27 00:33:12.595432,Santa Ana,Farmacia,Nublado,Bajo,29,0
11481,2025-04-29 07:44:58.304996,Santa Ana,Restaurante,Lluvioso,Alto,39,12
11482,2025-06-16 03:08:27.741875,La Libertad,Restaurante,Soleado,Alto,43,7
11483,2025-03-29 07:12:53.976641,La Libertad,Supermercado,Nublado,Alto,60,38
11484,2025-04-16 03:18:37.609683,Santa Ana,Supermercado,Nublado,Bajo,42,14
11485,2025-06-18 22:41:13.564711,Santa Ana,Farmacia,Lluvioso,Medio,44,21
11486,2025-03-02 08:14:17.287382,La Libertad,Tienda en línea,Nublado,Alto,45,12
11487,2025-07-15 14:33:57.948872,San Miguel,Farmacia,Nublado,Bajo,47,16
11488,2025-04-09 20:34:00.074509,San Miguel,Restaurante,Soleado,Bajo,39,7
11489,2025-07-28 03:58:23.602841,La Libertad,Supermercado,Soleado,Alto,41,13
11490,2025-06-28 20:08:24.198250,Santa Ana,Farmacia,Lluvioso,Medio,39,9
11491,2025-05-15 00:25:00.545521,San Miguel,Supermercado,Nublado,Medio,24,0
11492,2025-03-16 01:43:52.977539,San Miguel,Tienda en línea,Lluvioso,Alto,43,13
11493,2025-06-01 03:21:31.789616,Santa Ana,Tienda en línea,Nublado,Alto,52,26
11494,2025-03-24 18:18:54.327474,San Salvador,Farmacia,Nublado,Bajo,47,19
11495,2025-07-24 06:46:00.147894,La Libertad,Tienda en línea,Soleado,Medio,37,15
11496,2025-03-10 04:58:09.927405,San Salvador,Supermercado,Nublado,Bajo,26,0
11497,2025-03-21 12:20:43.444511,Santa Ana,Supermercado,Lluvioso,Bajo,31,10
11498,2025-05-13 07:09:12.535785,La Libertad,Farmacia,Soleado,Alto,35,13
11499,2025-05-26 10:26:45.032625,San Salvador,Tienda en línea,Nublado,Bajo,23,0
11500,2025-06-28 17:43:02.464273,San Salvador,Farmacia,Soleado,Bajo,29,9
11501,2025-04-03 20:52:16.597457,La Libertad,Farmacia,Lluvioso,Bajo,36,0
11502,2025-08-04 14:51:02.343260,San Miguel,Farmacia,Lluvioso,Alto,44,16
11503,2025-06-01 08:40:12.285221,La Libertad,Restaurante,Nublado,Medio,37,0
11504,2025-08-19 18:29:11.285461,San Miguel,Supermercado,Lluvioso,Medio,55,22
11505,2025-08-31 00:00:15.942091,La Libertad,Restaurante,Nublado,Bajo,36,10
11506,2025-03-06 16:33:24.815672,La Libertad,Supermercado,Lluvioso,Medio,34,14
11507,2025-05-22 00:53:03.872190,San Salvador,Farmacia,Soleado,Alto,43,17
11508,2025-08-23 09:11:53.080588,La Libertad,Supermercado,Nublado,Bajo,34,11
11509,2025-05-03 01:40:38.620540,Santa Ana,Farmacia,Lluvioso,Alto,73,36
11510,2025-04-11 22:13:30.529080,Santa Ana,Tienda en línea,Soleado,Bajo,28,4
11511,2025-05-06 18:53:30.605882,San Miguel,Tienda en línea,Lluvioso,Bajo,32,5
11512,2025-06-29 11:43:01.896414,San Miguel,Farmacia,Nublado,Bajo,20,0
11513,2025-03-28 09:02:05.535551,San Miguel,Supermercado,Nublado,Medio,29,6
11514,2025-04-10 08:31:19.668637,San Miguel,Tienda en línea,Soleado,Medio,54,29
11515,2025-03-20 07:39:11.632783,Santa Ana,Tienda en línea,Lluvioso,Alto,64,31
11516,2025-07-20 22:06:18.371030,Santa Ana,Tienda en línea,Soleado,Medio,32,0
11517,2025-07-11 23:51:52.635175,La Libertad,Supermercado,Nublado,Medio,40,5
11518,2025-04-24 06:16:33.132643,La Libertad,Tienda en línea,Soleado,Alto,46,15
11519,2025-06-23 04:33:46.937521,San Miguel,Restaurante,Lluvioso,Alto,57,29
11520,2025-03-12 00:43:25.235548,San Miguel,Supermercado,Nublado,Alto,50,29
11521,2025-07-31 04:29:48.633259,Santa Ana,Tienda en línea,Nublado,Medio,49,11
11522,2025-07-04 17:07:49.345987,Santa Ana,Supermercado,Soleado,Medio,34,10
11523,2025-07-07 13:01:30.117896,La Libertad,Supermercado,Lluvioso,Bajo,44,16
11524,2025-05-08 06:34:22.466573,San Miguel,Tienda en línea,Lluvioso,Medio,34,12
11525,2025-04-18 14:39:04.929457,La Libertad,Tienda en línea,Nublado,Medio,48,22
11526,2025-08-05 01:36:14.953652,Santa Ana,Supermercado,Nublado,Bajo,49,21
11527,2025-07-27 05:40:17.731780,Santa Ana,Restaurante,Nublado,Alto,62,32
11528,2025-03-21 04:16:01.946373,San Salvador,Supermercado,Nublado,Medio,27,0
11529,2025-03-30 06:40:54.752148,Santa Ana,Restaurante,Soleado,Medio,29,6
11530,2025-03-14 07:06:27.117515,San Salvador,Restaurante,Nublado,Bajo,41,1
11531,2025-03-08 14:51:46.248818,La Libertad,Restaurante,Nublado,Alto,59,34
11532,2025-03-19 03:20:02.384954,San Miguel,Farmacia,Nublado,Alto,44,21
11533,2025-05-05 22:52:50.832319,La Libertad,Farmacia,Soleado,Bajo,42,4
11534,2025-05-23 11:18:25.901600,San Salvador,Tienda en línea,Soleado,Bajo,21,0
11535,2025-07-07 17:08:14.967001,La Libertad,Supermercado,Soleado,Alto,49,24
11536,2025-03-12 12:23:56.353105,La Libertad,Tienda en línea,Lluvioso,Medio,58,28
11537,2025-05-26 21:32:02.985025,San Miguel,Farmacia,Soleado,Medio,51,29
11538,2025-07-11 05:22:15.748622,La Libertad,Restaurante,Soleado,Alto,57,28
11539,2025-03-07 09:33:23.770930,La Libertad,Tienda en línea,Soleado,Alto,40,1
11540,2025-05-16 12:27:33.724654,San Salvador,Tienda en línea,Nublado,Bajo,36,16
11541,2025-08-25 23:57:50.598773,Santa Ana,Supermercado,Nublado,Medio,28,8
11542,2025-04-10 19:04:52.459542,San Salvador,Tienda en línea,Soleado,Medio,53,31
11543,2025-03-27 08:38:20.030479,Santa Ana,Supermercado,Nublado,Medio,29,0
11544,2025-06-23 03:32:05.694513,Santa Ana,Supermercado,Lluvioso,Bajo,45,20
11545,2025-04-13 10:45:57.217204,Santa Ana,Tienda en línea,Lluvioso,Medio,54,30
11546,2025-04-20 15:14:17.656149,San Salvador,Restaurante,Lluvioso,Alto,46,16
11547,2025-08-19 22:35:53.455709,San Salvador,Supermercado,Lluvioso,Medio,38,18
11548,2025-05-07 19:12:03.393162,Santa Ana,Farmacia,Nublado,Medio,26,0
11549,2025-04-21 08:00:17.774319,San Miguel,Restaurante,Soleado,Alto,58,35
11550,2025-03-21 19:59:59.971342,San Salvador,Supermercado,Nublado,Bajo,31,0
11551,2025-05-09 05:07:11.173035,San Miguel,Restaurante,Nublado,Alto,49,12
11552,2025-03-12 22:06:59.715152,San Salvador,Restaurante,Nublado,Bajo,39,8
11553,2025-07-14 06:38:43.540319,San Salvador,Tienda en línea,Soleado,Bajo,26,0
11554,2025-08-15 05:02:11.221901,Santa Ana,Supermercado,Nublado,Medio,28,0
11555,2025-07-19 09:18:59.937499,San Salvador,Restaurante,Lluvioso,Alto,57,26
11556,2025-07-27 00:21:12.974394,Santa Ana,Farmacia,Soleado,Medio,21,0
11557,2025-03-25 15:53:10.646010,La Libertad,Restaurante,Nublado,Medio,22,0
11558,2025-06-11 21:57:34.592507,San Miguel,Supermercado,Soleado,Bajo,16,0
11559,2025-05-26 09:56:31.718375,Santa Ana,Supermercado,Lluvioso,Bajo,42,18
11560,2025-07-13 23:24:09.545292,San Miguel,Farmacia,Nublado,Bajo,28,0
11561,2025-05-10 12:26:08.618848,San Salvador,Farmacia,Lluvioso,Bajo,52,27
11562,2025-07-04 10:00:48.862389,Santa Ana,Restaurante,Soleado,Medio,52,18
11563,2025-04-05 03:36:51.660058,Santa Ana,Supermercado,Soleado,Medio,38,18
11564,2025-04-09 14:23:56.353111,Santa Ana,Restaurante,Soleado,Medio,38,8
11565,2025-08-08 12:59:52.334692,La Libertad,Restaurante,Soleado,Bajo,23,0
11566,2025-07-20 02:49:24.415061,Santa Ana,Restaurante,Lluvioso,Medio,45,11
11567,2025-07-31 20:05:04.098135,Santa Ana,Supermercado,Soleado,Medio,55,27
11568,2025-07-03 13:02:49.264771,Santa Ana,Farmacia,Lluvioso,Medio,44,5
11569,2025-03-27 10:53:37.292109,Santa Ana,Tienda en línea,Soleado,Medio,50,19
11570,2025-03-30 02:41:30.722069,La Libertad,Farmacia,Soleado,Alto,49,23
11571,2025-08-06 18:46:07.228108,San Salvador,Tienda en línea,Lluvioso,Medio,55,15
11572,2025-07-28 12:07:54.795108,San Salvador,Farmacia,Nublado,Bajo,28,4
11573,2025-04-20 14:41:35.930073,Santa Ana,Restaurante,Nublado,Medio,55,24
11574,2025-07-15 07:56:25.375093,San Miguel,Restaurante,Lluvioso,Alto,45,14
11575,2025-03-04 20:25:55.624554,La Libertad,Farmacia,Lluvioso,Medio,35,0
